order_id,household_id,shipper_id,name,order_date,status
706,250,150,"Suspendisse potenti.",2021-10-18,Accepted
707,652,186,"Vestibulum rutrum rutrum neque.",2021-09-07,Accepted
708,902,28,"Sed vel enim sit amet nunc viverra dapibus.",2021-08-30,Closed
709,539,23,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-09-14,Accepted
710,107,123,"Etiam justo.",2021-08-11,Accepted
711,295,119,"Aenean auctor gravida sem.",2021-10-06,Closed
712,278,170,"Donec ut dolor.",2021-08-01,Closed
713,14,173,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-07-16,Accepted
714,10,6,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam.",2021-08-28,Delivering
715,844,77,"Duis at velit eu est congue elementum.",2021-08-06,Delivering
716,666,28,"In quis justo.",2021-10-08,Accepted
717,172,143,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-08-05,Closed
718,179,178,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2021-07-26,Delivering
719,833,163,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-07-05,New
720,521,43,"Aenean auctor gravida sem.",2021-08-07,Delivering
721,689,6,"Nulla ac enim.",2021-07-03,Rejected
722,566,200,"Integer ac leo.",2021-09-09,Closed
723,287,80,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-08-18,Delivering
724,372,99,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-23,Delivering
725,196,131,"Mauris ullamcorper purus sit amet nulla.",2021-09-08,Delivering
726,69,50,"Curabitur at ipsum ac tellus semper interdum.",2021-07-03,Accepted
727,29,89,"Praesent id massa id nisl venenatis lacinia.",2021-09-04,Delivering
728,605,148,"Pellentesque ultrices mattis odio.",2021-08-01,New
729,233,120,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-10-10,Delivering
730,172,64,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",2021-10-01,New
731,414,78,"Integer tincidunt ante vel ipsum.",2021-10-08,Accepted
732,150,172,"Cras non velit nec nisi vulputate nonummy.",2021-09-18,New
733,652,167,"Etiam faucibus cursus urna.",2021-09-10,Accepted
734,657,50,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-08-12,Closed
735,831,108,"Suspendisse potenti.",2021-08-10,Delivering
736,242,123,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-09-11,Delivering
737,494,163,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-07-09,New
738,542,95,"Mauris lacinia sapien quis libero.",2021-08-16,New
739,505,174,"Nunc rhoncus dui vel sem.",2021-07-07,Closed
740,820,148,"Nulla facilisi.",2021-09-21,Accepted
741,411,158,"Nulla facilisi.",2021-09-30,Closed
742,886,39,"Duis aliquam convallis nunc.",2021-09-15,Closed
743,371,120,"Donec semper sapien a libero.",2021-08-31,Accepted
744,964,155,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-08-12,Closed
745,798,172,"Phasellus sit amet erat.",2021-07-22,Closed
746,935,200,"Integer non velit.",2021-08-07,Closed
747,727,127,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-08-01,Delivering
748,186,88,"Nulla tempus.",2021-10-17,Rejected
749,533,139,"Proin eu mi.",2021-09-09,Rejected
750,461,50,"Duis mattis egestas metus.",2021-10-19,New
751,100,131,"Fusce posuere felis sed lacus.",2021-08-14,Rejected
752,735,29,"Morbi non lectus.",2021-07-13,Accepted
753,239,187,"Vivamus vestibulum sagittis sapien.",2021-08-23,New
754,211,195,"Morbi a ipsum.",2021-07-08,Rejected
755,366,108,"Donec quis orci eget orci vehicula condimentum.",2021-09-15,Rejected
756,732,157,"Curabitur in libero ut massa volutpat convallis.",2021-09-04,New
757,569,72,"Integer non velit.",2021-10-07,Delivering
758,829,176,"Aenean auctor gravida sem.",2021-08-04,Closed
759,137,6,"Nunc nisl.",2021-09-09,New
760,888,141,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-06,Rejected
761,569,102,"Maecenas pulvinar lobortis est.",2021-09-01,Rejected
762,592,155,"Duis aliquam convallis nunc.",2021-07-28,New
763,365,189,"Suspendisse potenti.",2021-08-26,Accepted
764,419,42,"Aenean fermentum.",2021-09-09,New
765,670,63,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-09-27,New
766,115,144,"Etiam pretium iaculis justo.",2021-10-13,New
767,103,18,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-07-24,New
768,389,14,"Integer ac neque.",2021-07-27,Accepted
769,535,150,"Aenean auctor gravida sem.",2021-07-13,Delivering
770,576,152,"Integer tincidunt ante vel ipsum.",2021-09-10,Accepted
771,534,35,"Aenean auctor gravida sem.",2021-07-13,Rejected
772,774,33,"In hac habitasse platea dictumst.",2021-08-09,Delivering
773,436,20,"Etiam justo.",2021-08-24,New
774,638,127,"Integer tincidunt ante vel ipsum.",2021-07-06,Rejected
775,288,112,"Sed accumsan felis.",2021-09-16,New
776,414,97,"Suspendisse accumsan tortor quis turpis.",2021-09-29,Closed
777,331,173,"Phasellus in felis.",2021-10-21,New
778,841,155,"Fusce posuere felis sed lacus.",2021-10-17,Closed
779,689,192,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2021-10-05,New
780,488,164,"In hac habitasse platea dictumst.",2021-07-22,Closed
781,754,51,"Donec posuere metus vitae ipsum.",2021-10-19,Delivering
782,227,168,"Aenean auctor gravida sem.",2021-09-25,Delivering
783,307,114,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2021-08-14,Rejected
784,33,172,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-08-07,Delivering
785,986,151,"In hac habitasse platea dictumst.",2021-07-10,Closed
786,704,9,"Morbi a ipsum.",2021-08-30,Delivering
787,104,53,"Proin eu mi.",2021-08-30,Accepted
788,681,98,"Suspendisse potenti.",2021-08-09,Accepted
789,18,27,"Nulla facilisi.",2021-10-08,Delivering
790,411,156,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-07-02,Delivering
791,509,56,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-09-23,Closed
792,739,47,"Duis at velit eu est congue elementum.",2021-10-08,Rejected
793,266,24,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-08-18,Closed
794,317,34,"Morbi porttitor lorem id ligula.",2021-07-04,Closed
795,844,93,"Nullam varius.",2021-10-10,Rejected
796,193,86,"In sagittis dui vel nisl.",2021-08-01,Closed
797,615,95,"In hac habitasse platea dictumst.",2021-07-11,New
798,215,17,"Etiam justo.",2021-07-10,Accepted
799,94,84,"In hac habitasse platea dictumst.",2021-10-19,Closed
800,922,147,"Duis consequat dui nec nisi volutpat eleifend.",2021-07-06,Rejected
801,599,136,"Nunc rhoncus dui vel sem.",2021-10-20,Delivering
802,480,44,"Etiam faucibus cursus urna.",2021-10-05,Accepted
803,445,69,"Curabitur gravida nisi at nibh.",2021-08-18,Delivering
804,300,130,"Curabitur gravida nisi at nibh.",2021-09-16,Delivering
805,578,133,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-10-21,Rejected
806,261,186,"Suspendisse accumsan tortor quis turpis.",2021-10-02,Rejected
807,40,52,"Aliquam sit amet diam in magna bibendum imperdiet.",2021-08-23,Accepted
808,497,130,"Curabitur at ipsum ac tellus semper interdum.",2021-07-18,Rejected
809,734,68,"Mauris ullamcorper purus sit amet nulla.",2021-09-25,Accepted
810,389,135,"Sed vel enim sit amet nunc viverra dapibus.",2021-07-19,Closed
811,661,199,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2021-07-22,Closed
812,759,192,"Donec dapibus.",2021-10-19,New
813,296,16,"Etiam vel augue.",2021-10-15,New
814,396,142,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-08-29,New
815,640,128,"Morbi non quam nec dui luctus rutrum.",2021-07-29,New
816,530,173,"Praesent blandit lacinia erat.",2021-09-16,Accepted
817,928,144,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa.",2021-07-18,New
818,199,174,"Aenean sit amet justo.",2021-09-11,New
819,120,137,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo.",2021-09-04,Closed
820,468,39,"Morbi porttitor lorem id ligula.",2021-08-05,Closed
821,197,133,"Donec ut dolor.",2021-10-10,Accepted
822,436,147,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-09-03,Closed
823,476,164,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-08-13,Delivering
824,369,117,"Donec semper sapien a libero.",2021-10-17,Closed
825,254,199,"Curabitur in libero ut massa volutpat convallis.",2021-10-04,Accepted
826,500,197,"Proin risus.",2021-10-06,Rejected
827,784,47,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2021-09-21,Accepted
828,336,50,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-07-17,Closed
829,401,198,"Sed ante.",2021-10-11,Rejected
830,222,83,"Donec posuere metus vitae ipsum.",2021-09-15,Delivering
831,878,73,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",2021-08-14,Closed
832,532,146,"In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",2021-07-12,Rejected
833,148,2,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-08-05,New
834,353,69,"Nullam varius.",2021-10-06,Closed
835,830,95,"Morbi quis tortor id nulla ultrices aliquet.",2021-07-26,Closed
836,107,60,"In hac habitasse platea dictumst.",2021-07-07,Delivering
837,121,161,"Vestibulum rutrum rutrum neque.",2021-07-17,Accepted
838,424,125,"Donec posuere metus vitae ipsum.",2021-08-20,Closed
839,857,76,"Sed ante.",2021-10-21,Closed
840,923,146,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2021-09-21,Delivering
841,21,17,"Aliquam erat volutpat.",2021-10-10,Rejected
842,171,54,"Mauris sit amet eros.",2021-09-21,Closed
843,942,132,"Sed vel enim sit amet nunc viverra dapibus.",2021-10-16,Rejected
844,440,136,"Donec ut dolor.",2021-07-17,Rejected
845,821,50,"In quis justo.",2021-07-26,Closed
846,985,26,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-08-12,Delivering
847,250,63,"Maecenas pulvinar lobortis est.",2021-08-03,New
848,706,166,"Suspendisse accumsan tortor quis turpis.",2021-07-21,Closed
849,357,12,"Praesent blandit lacinia erat.",2021-09-24,Delivering
850,698,118,"Nam tristique tortor eu pede.",2021-07-09,Accepted
851,732,35,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-09-19,New
852,116,54,"In sagittis dui vel nisl.",2021-10-23,Rejected
853,904,19,"Proin at turpis a pede posuere nonummy.",2021-09-09,Closed
854,145,151,"Suspendisse potenti.",2021-09-21,Closed
855,390,74,"Aliquam erat volutpat.",2021-07-31,New
856,365,154,"Duis mattis egestas metus.",2021-09-03,Closed
857,919,107,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-10-19,Rejected
858,632,54,"Donec semper sapien a libero.",2021-10-03,New
859,229,71,"Duis at velit eu est congue elementum.",2021-07-03,Delivering
860,986,153,"Donec dapibus.",2021-08-19,New
861,127,100,"Sed ante.",2021-08-22,Rejected
862,633,185,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-10-10,Closed
863,591,47,"Maecenas tincidunt lacus at velit.",2021-07-14,Delivering
864,720,97,"Vivamus vestibulum sagittis sapien.",2021-08-04,Delivering
865,400,152,"Maecenas ut massa quis augue luctus tincidunt.",2021-08-31,Rejected
866,479,196,"Nullam porttitor lacus at turpis.",2021-07-03,Delivering
867,636,9,"Nulla tempus.",2021-09-13,Delivering
868,876,9,"Nam tristique tortor eu pede.",2021-09-16,Delivering
869,406,8,"Duis mattis egestas metus.",2021-07-31,Closed
870,440,93,"Suspendisse potenti.",2021-07-04,Delivering
871,633,126,"In congue.",2021-07-03,Rejected
872,386,13,"Duis at velit eu est congue elementum.",2021-08-02,Closed
873,826,160,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-07-20,New
874,228,16,"Aliquam quis turpis eget elit sodales scelerisque.",2021-09-27,Delivering
875,288,184,"Praesent blandit lacinia erat.",2021-09-25,Closed
876,434,105,"Suspendisse potenti.",2021-09-02,New
877,173,87,"Fusce posuere felis sed lacus.",2021-10-23,Closed
878,854,17,"Maecenas pulvinar lobortis est.",2021-07-27,New
879,477,177,"In quis justo.",2021-07-26,Closed
880,20,117,"Donec dapibus.",2021-07-03,Accepted
881,745,78,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-08-21,Delivering
882,929,103,"Maecenas pulvinar lobortis est.",2021-07-19,Accepted
883,600,27,"Duis consequat dui nec nisi volutpat eleifend.",2021-10-06,Rejected
884,551,156,"Suspendisse accumsan tortor quis turpis.",2021-07-08,Closed
885,236,177,"Donec ut dolor.",2021-09-17,New
886,550,30,"Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci.",2021-09-27,Closed
887,842,169,"Aenean auctor gravida sem.",2021-07-24,Closed
888,945,96,"Morbi vel lectus in quam fringilla rhoncus.",2021-10-10,Closed
889,887,7,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",2021-09-03,Delivering
890,76,38,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2021-08-31,New
891,756,187,"Sed ante.",2021-10-22,Closed
892,629,171,"Aenean sit amet justo.",2021-10-06,Delivering
893,933,162,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-08-09,New
894,976,77,"Integer a nibh.",2021-09-30,Rejected
895,596,151,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2021-09-07,Accepted
896,666,183,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-08-03,Delivering
897,465,141,"Nulla nisl.",2021-08-08,Rejected
898,261,18,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-09-04,Delivering
899,37,19,"Donec semper sapien a libero.",2021-08-03,Delivering
900,41,132,"Proin eu mi.",2021-10-14,Closed
901,121,58,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",2021-09-11,New
902,413,171,"Duis aliquam convallis nunc.",2021-07-14,Closed
903,802,1,"Suspendisse ornare consequat lectus.",2021-10-05,New
904,836,19,"Proin at turpis a pede posuere nonummy.",2021-09-03,Rejected
905,661,111,"Vivamus tortor.",2021-09-07,Closed
906,906,2,"Quisque id justo sit amet sapien dignissim vestibulum.",2021-10-16,Delivering
907,779,67,"Integer ac neque.",2021-07-25,Rejected
908,253,179,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-07-03,Accepted
909,290,35,"Pellentesque at nulla.",2021-07-31,Delivering
910,972,115,"Aenean lectus.",2021-09-23,Closed
911,11,126,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-10-06,Rejected
912,681,129,"Nunc purus.",2021-09-08,Rejected
913,990,102,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-08-18,Closed
914,181,87,"Curabitur at ipsum ac tellus semper interdum.",2021-08-26,Delivering
915,895,40,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-07-12,Accepted
916,441,3,"In congue.",2021-10-12,New
917,178,10,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2021-07-05,Accepted
918,318,128,"Donec ut mauris eget massa tempor convallis.",2021-10-21,Rejected
919,232,8,"Mauris sit amet eros.",2021-07-24,New
920,65,151,"Sed ante.",2021-10-19,Accepted
921,738,128,"Phasellus id sapien in sapien iaculis congue.",2021-08-30,Delivering
922,718,88,"Duis at velit eu est congue elementum.",2021-08-24,Accepted
923,215,95,"In hac habitasse platea dictumst.",2021-10-23,Closed
924,999,177,"Sed ante.",2021-09-12,New
925,251,124,"Mauris ullamcorper purus sit amet nulla.",2021-08-10,Closed
926,752,157,"Integer ac neque.",2021-09-17,Rejected
927,993,142,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-10-22,Closed
928,154,127,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis.",2021-10-03,New
929,217,88,"Nunc rhoncus dui vel sem.",2021-09-08,Accepted
930,649,172,"Maecenas pulvinar lobortis est.",2021-07-21,Closed
931,578,150,"Vivamus vestibulum sagittis sapien.",2021-07-24,Accepted
932,521,177,"Donec ut dolor.",2021-10-15,Delivering
933,320,40,"Nulla mollis molestie lorem.",2021-10-14,Rejected
934,919,16,"Cras in purus eu magna vulputate luctus.",2021-08-24,Closed
935,549,127,"Vivamus tortor.",2021-10-07,Accepted
936,15,93,"Pellentesque eget nunc.",2021-08-28,Closed
937,407,145,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-08-03,Delivering
938,344,3,"Aenean fermentum.",2021-09-07,New
939,856,89,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-07-02,Rejected
940,746,185,"In blandit ultrices enim.",2021-09-13,Closed
941,380,84,"Suspendisse ornare consequat lectus.",2021-08-07,Accepted
942,522,171,"Donec dapibus.",2021-10-22,New
943,442,45,"Sed sagittis.",2021-08-22,Delivering
944,617,21,"Cras non velit nec nisi vulputate nonummy.",2021-09-24,Accepted
945,352,155,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-10-07,Accepted
946,152,2,"In quis justo.",2021-10-19,Closed
947,521,68,"Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",2021-10-07,Closed
948,108,11,"Suspendisse potenti.",2021-08-23,Closed
949,692,124,"Ut tellus.",2021-10-07,Accepted
950,306,113,"Pellentesque viverra pede ac diam.",2021-09-20,Delivering
951,402,196,"Morbi non lectus.",2021-08-01,Rejected
952,199,53,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-08-02,Rejected
953,742,5,"Aliquam non mauris.",2021-07-09,New
954,645,82,"Proin at turpis a pede posuere nonummy.",2021-07-11,New
955,403,138,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",2021-09-12,Delivering
956,602,138,"Aliquam sit amet diam in magna bibendum imperdiet.",2021-07-19,Accepted
957,839,146,"Nulla tellus.",2021-09-11,Closed
958,711,121,"Duis ac nibh.",2021-08-30,New
959,591,143,"Praesent id massa id nisl venenatis lacinia.",2021-07-01,New
960,541,2,"Quisque id justo sit amet sapien dignissim vestibulum.",2021-09-19,Rejected
961,83,118,"Suspendisse ornare consequat lectus.",2021-07-14,Accepted
962,53,181,"Nulla mollis molestie lorem.",2021-07-21,New
963,768,60,"Ut tellus.",2021-08-06,Closed
964,436,14,"Aenean auctor gravida sem.",2021-07-23,Accepted
965,148,62,"Nulla ut erat id mauris vulputate elementum.",2021-08-09,Closed
966,513,130,"Duis at velit eu est congue elementum.",2021-08-28,Closed
967,49,192,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-10-20,Delivering
968,917,14,"In hac habitasse platea dictumst.",2021-09-16,Accepted
969,980,122,"Quisque porta volutpat erat.",2021-07-21,New
970,946,167,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-09-26,Delivering
971,575,87,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-07-24,Closed
972,60,27,"Pellentesque viverra pede ac diam.",2021-07-02,New
973,504,100,"Integer a nibh.",2021-07-11,Rejected
974,661,19,"Donec ut mauris eget massa tempor convallis.",2021-08-22,Closed
975,377,198,"Curabitur convallis.",2021-09-04,Accepted
976,30,97,"Integer ac neque.",2021-07-24,Accepted
977,540,156,"Aliquam non mauris.",2021-08-13,New
978,539,156,"Donec ut dolor.",2021-09-08,Rejected
979,413,69,"Aliquam erat volutpat.",2021-09-12,Closed
980,951,191,"Proin interdum mauris non ligula pellentesque ultrices.",2021-07-17,Accepted
981,193,161,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-07-12,New
982,572,108,"In eleifend quam a odio.",2021-08-12,Closed
983,336,78,"Cras in purus eu magna vulputate luctus.",2021-10-09,Accepted
984,86,19,"Integer non velit.",2021-07-05,Delivering
985,355,85,"Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante.",2021-09-12,New
986,233,87,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-08-02,Delivering
987,518,152,"Sed accumsan felis.",2021-10-15,Delivering
988,219,135,"Integer tincidunt ante vel ipsum.",2021-10-10,Rejected
989,362,11,"Nullam molestie nibh in lectus.",2021-08-08,Closed
990,740,173,"Donec semper sapien a libero.",2021-09-07,Accepted
991,213,75,"Phasellus id sapien in sapien iaculis congue.",2021-09-07,Closed
992,938,17,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-07-13,Rejected
993,543,188,"Duis aliquam convallis nunc.",2021-07-17,Delivering
994,733,136,"Phasellus in felis.",2021-10-04,New
995,947,19,"In est risus, auctor sed, tristique in, tempus sit amet, sem.",2021-07-05,Accepted
996,716,19,"Vestibulum ac est lacinia nisi venenatis tristique.",2021-09-17,Delivering
997,646,2,"Curabitur at ipsum ac tellus semper interdum.",2021-09-24,New
998,128,51,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi.",2021-08-22,Rejected
999,223,81,"Morbi non lectus.",2021-09-28,New
1000,548,3,"Duis bibendum.",2021-10-06,New
1001,60,116,"Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",2021-09-29,Accepted
1002,159,52,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",2021-09-26,Closed
1003,151,122,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-07-17,Closed
1004,51,114,"Morbi porttitor lorem id ligula.",2021-09-10,New
1005,62,8,"Duis consequat dui nec nisi volutpat eleifend.",2021-09-24,Delivering
1006,92,164,"In quis justo.",2021-09-07,New
1007,219,24,"Praesent id massa id nisl venenatis lacinia.",2021-07-25,Accepted
1008,62,130,"Praesent id massa id nisl venenatis lacinia.",2021-07-11,Rejected
1009,200,169,"Sed vel enim sit amet nunc viverra dapibus.",2021-07-03,Rejected
1010,124,195,"Duis mattis egestas metus.",2021-07-18,Rejected
1011,82,114,"Nunc purus.",2021-09-25,Accepted
1012,221,164,"Ut at dolor quis odio consequat varius.",2021-07-27,New
1013,56,77,"Fusce consequat.",2021-08-16,Delivering
1014,198,115,"Donec ut dolor.",2021-09-23,New
1015,86,110,"Integer ac leo.",2021-07-16,Closed
1016,27,140,"Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",2021-08-23,Accepted
1017,262,154,"Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",2021-08-03,Rejected
1018,240,147,"Praesent blandit lacinia erat.",2021-10-21,Rejected
1019,36,159,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",2021-07-26,Accepted
1020,2,171,"Curabitur in libero ut massa volutpat convallis.",2021-10-04,Delivering
1021,33,117,"Nullam sit amet turpis elementum ligula vehicula consequat.",2021-09-28,Delivering
1022,127,196,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2021-07-10,New
1023,146,115,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante.",2021-10-12,Rejected
1024,121,7,"Aliquam erat volutpat.",2021-10-03,Rejected
1025,109,151,"Integer ac neque.",2021-10-15,New
1026,44,27,"Morbi porttitor lorem id ligula.",2021-09-17,New
1027,95,96,"Phasellus sit amet erat.",2021-07-30,New
1028,16,84,"Nulla ut erat id mauris vulputate elementum.",2021-09-07,Delivering
1029,94,100,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-08-18,New
1030,97,93,"Quisque arcu libero, rutrum ac, lobortis vel, dapibus at, diam.",2021-07-01,New
1031,235,64,"Etiam pretium iaculis justo.",2021-09-18,Closed
1032,224,105,"Vivamus in felis eu sapien cursus vestibulum.",2021-10-09,New
1033,99,173,"Integer non velit.",2021-08-03,Rejected
1034,134,13,"Ut tellus.",2021-07-04,New
1035,208,159,"Suspendisse potenti.",2021-07-25,Accepted
1036,247,157,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",2021-08-22,Rejected
1037,243,75,"Integer tincidunt ante vel ipsum.",2021-08-09,Delivering
1038,227,6,"Suspendisse potenti.",2021-10-19,Closed
1039,222,100,"In blandit ultrices enim.",2021-09-25,New
1040,61,107,"Nulla suscipit ligula in lacus.",2021-07-01,Rejected
1041,284,169,"Suspendisse ornare consequat lectus.",2021-09-03,Accepted
1042,274,51,"Nam tristique tortor eu pede.",2021-08-20,New
1043,149,88,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",2021-08-25,Rejected
1044,291,101,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue.",2021-07-04,Accepted
1045,299,43,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.",2021-10-21,Delivering
1046,24,184,"Pellentesque eget nunc.",2021-09-10,Rejected
1047,67,70,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",2021-07-21,Delivering
1048,235,127,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo.",2021-10-23,Rejected
1049,176,122,"Phasellus in felis.",2021-07-10,Accepted
1050,92,37,"Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",2021-09-07,Closed
1051,13,53,"Cras non velit nec nisi vulputate nonummy.",2021-07-15,Accepted
1052,127,92,"Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",2021-10-05,Closed
1053,48,47,"Ut tellus.",2021-10-23,Accepted
1054,145,186,"Phasellus sit amet erat.",2021-09-12,Accepted
1055,298,122,"Phasellus in felis.",2021-08-02,Accepted
1056,29,71,"Suspendisse accumsan tortor quis turpis.",2021-09-20,Rejected
